Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
Losing My Religion,R.E.M.,Out of Time,1991,4.30 MB,"4 minutes, 28 seconds",iPod_Control/Music/F29/TGPW.mp3,,MP3,128,44100,4304945,268,19,No rating,2017-06-24 13:19:57 UTC,3581155197,,
Airportman,R.E.M.,Up,1998,4.57 MB,"4 minutes, 13 seconds",iPod_Control/Music/F42/BIYE.m4a,Desconocido,M4A,128,44100,4568518,253,4,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Lotus,R.E.M.,Up,1998,4.84 MB,"4 minutes, 31 seconds",iPod_Control/Music/F40/ZDLB.m4a,Desconocido,M4A,128,44100,4842141,271,4,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Suspicion,R.E.M.,Up,1998,5.87 MB,"5 minutes, 37 seconds",iPod_Control/Music/F24/ZYWM.m4a,Desconocido,M4A,128,44100,5872923,337,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Hope,R.E.M.,Up,1998,5.47 MB,"5 minutes, 1 second",iPod_Control/Music/F00/ECOE.m4a,Desconocido,M4A,128,44100,5471758,301,6,No rating,2017-07-08 12:12:56 UTC,3582360776,,
At My Most Beautiful,R.E.M.,Up,1998,3.94 MB,"3 minutes, 35 seconds",iPod_Control/Music/F18/UFAA.m4a,Desconocido,M4A,128,44100,3938349,215,137,No rating,2017-07-08 12:12:56 UTC,3582360776,,
The Apologist,R.E.M.,Up,1998,4.85 MB,"4 minutes, 29 seconds",iPod_Control/Music/F34/TSVK.m4a,Desconocido,M4A,128,44100,4845863,269,9,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Sad Professor,R.E.M.,Up,1998,4.35 MB,"4 minutes, 3 seconds",iPod_Control/Music/F46/GRPW.m4a,Desconocido,M4A,128,44100,4350348,243,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
You’re in the Air,R.E.M.,Up,1998,5.66 MB,"5 minutes, 23 seconds",iPod_Control/Music/F17/BLVU.m4a,Desconocido,M4A,128,44100,5658473,323,9,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Walk Unafraid,R.E.M.,Up,1998,4.39 MB,"4 minutes, 33 seconds",iPod_Control/Music/F07/DUHD.m4a,Pop,M4A,128,44100,4386549,273,43,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Why Not Smile,R.E.M.,Up,1998,4.48 MB,"4 minutes, 2 seconds",iPod_Control/Music/F45/HXCR.m4a,Desconocido,M4A,128,44100,4483744,242,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Daysleeper,R.E.M.,Up,1998,4.03 MB,"3 minutes, 39 seconds",iPod_Control/Music/F41/OVUH.m4a,Desconocido,M4A,128,44100,4029437,219,15,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Diminished / I’m Not Over You,R.E.M.,Up,1998,6.27 MB,6 minutes,iPod_Control/Music/F05/JTYB.m4a,Desconocido,M4A,128,44100,6267179,360,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Parakeet,R.E.M.,Up,1998,4.54 MB,"4 minutes, 12 seconds",iPod_Control/Music/F18/NMLX.m4a,Desconocido,M4A,128,44100,4538708,252,8,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Falls to Climb,R.E.M.,Up,1998,5.40 MB,"5 minutes, 6 seconds",iPod_Control/Music/F07/EAIW.m4a,Desconocido,M4A,128,44100,5404152,306,23,No rating,2017-07-08 12:12:56 UTC,3582360776,,
La estatua del jardín botánico,Radio Futura,El directo de Radio Futura,1989,5.21 MB,"4 minutes, 46 seconds",iPod_Control/Music/F41/DWSO.m4a,Pop,M4A,128,44100,5212486,286,3,No rating,2017-10-07 18:37:04 UTC,3590246224,Santiago Auserón,Ripeado por Farrael
Enamorado de la moda juvenil,Radio Futura,Musica Moderna,1980,4.11 MB,"3 minutes, 38 seconds",iPod_Control/Music/F36/ZXEO.m4a,Pop,M4A,128,44100,4110713,218,3,No rating,2017-10-07 18:37:04 UTC,3590246224,"E. Sierra/Grueso, J. Perez/H. Molero/Santiago Auserón",Ripeado por Farrael
Semilla negra,Radio Futura,Tierra para Bailar,1987,5.60 MB,"5 minutes, 49 seconds",iPod_Control/Music/F46/ZYKP.mp3,Pop,MP3,128,44100,5595072,349,0,No rating,2017-06-24 13:19:57 UTC,3581155197,L. Auseron/Santiago Auserón,", AG# 616CC9B4"
Escuela de Calor,Radio Futura,,0,3.38 MB,"3 minutes, 30 seconds",iPod_Control/Music/F49/SMXI.mp3,Pop,MP3,128,44100,3384060,210,5,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Paranoid Android,Radiohead,OK Computer,1999,6.14 MB,"6 minutes, 23 seconds",iPod_Control/Music/F03/BMAG.mp3,Rock,MP3,128,44100,6139980,383,3,No rating,2017-05-26 22:33:21 UTC,3578682801,Colin Greenwood/Ed O'Brien/Jonny Greenwood/Phil Selway/Thom Yorke,
No Surprises,Radiohead,OK Computer,1997,3.71 MB,"3 minutes, 48 seconds",iPod_Control/Music/F25/SMQQ.m4a,Pop,M4A,128,44100,3714813,228,21,No rating,2017-10-07 18:37:04 UTC,3590246224,Colin Greenwood/Ed O'Brien/Jonny Greenwood/Phil Selway/Thom Yorke,
Black Star (acoustic),Radiohead,,0,3.93 MB,"4 minutes, 5 seconds",iPod_Control/Music/F42/TGOO.mp3,Rock,MP3,128,44100,3926028,245,3,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Karma Police,Radiohead,,0,4.20 MB,"4 minutes, 21 seconds",iPod_Control/Music/F19/CNRQ.mp3,Rock,MP3,128,44100,4196984,261,8,No rating,2017-06-24 13:19:57 UTC,3581155197,,
El canto del gallo,Raimundo Amador,Arde la calle. Un tributo a Radio Futura,2004,6.02 MB,"5 minutes, 38 seconds",iPod_Control/Music/F13/ZXFH.m4a,Flamenco,M4A,128,44100,6021763,338,0,No rating,2017-10-07 18:37:04 UTC,3590246224,,
I Wanna Be Sedated,The Ramones,Road to ruin,1978,2.39 MB,"2 minutes, 29 seconds",iPod_Control/Music/F21/GOJZ.mp3,Rock,MP3,128,44100,2394488,149,1,No rating,2017-10-07 18:37:04 UTC,3590246224,,
"Hey Ho, Lets Go",The Ramones,,0,2.08 MB,"2 minutes, 10 seconds",iPod_Control/Music/F18/WZEP.mp3,,MP3,128,44100,2081214,130,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Mi gran noche (Versión 2013),RAPHAEL,MI GRAN NOCHE - 50 Éxitos de mi vida,2013,3.47 MB,"3 minutes, 1 second",iPod_Control/Music/F10/BOAA.m4a,Pop,M4A,128,44100,3465523,181,2,No rating,2017-12-30 13:41:30 UTC,3597486090,,
Around the World,Red Hot Chili Peppers,Californication,1999,3.81 MB,"3 minutes, 58 seconds",iPod_Control/Music/F39/RQRH.mp3,Rock,MP3,32,44100,3810901,238,2,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Parallel Universe,Red Hot Chili Peppers,Californication,1999,4.37 MB,"4 minutes, 30 seconds",iPod_Control/Music/F14/IGBN.mp3,Rock,MP3,32,44100,4365577,270,2,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Scar Tissue,Red Hot Chili Peppers,Californication,1999,3.44 MB,"3 minutes, 37 seconds",iPod_Control/Music/F03/GJAW.m4a,Rock,M4A,128,44100,3439111,217,12,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Otherside,Red Hot Chili Peppers,Californication,1999,4.09 MB,"4 minutes, 15 seconds",iPod_Control/Music/F15/VASM.mp3,Rock,MP3,32,44100,4094335,255,15,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Get on Top,Red Hot Chili Peppers,Californication,1999,2.92 MB,"3 minutes, 18 seconds",iPod_Control/Music/F06/QYMG.m4a,Rock,M4A,128,44100,2923486,198,1,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Californication,Red Hot Chili Peppers,Californication,1999,5.38 MB,"5 minutes, 21 seconds",iPod_Control/Music/F22/TGOC.mp3,Rock,MP3,32,44100,5384891,321,18,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Easily,Red Hot Chili Peppers,Californication,1999,3.90 MB,"3 minutes, 51 seconds",iPod_Control/Music/F04/UCKX.mp3,Rock,MP3,32,44100,3899347,231,2,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Porcelain,Red Hot Chili Peppers,Californication,1999,2.79 MB,"2 minutes, 43 seconds",iPod_Control/Music/F33/ISCE.mp3,Rock,MP3,32,44100,2788141,163,8,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Emit Remmus,Red Hot Chili Peppers,Californication,1999,3.82 MB,4 minutes,iPod_Control/Music/F40/RZMI.m4a,Rock,M4A,128,44100,3823212,240,6,No rating,2017-06-10 18:19:46 UTC,3579963586,,
I Like Dirt,Red Hot Chili Peppers,Californication,1999,2.50 MB,"2 minutes, 37 seconds",iPod_Control/Music/F04/WFMU.m4a,Rock,M4A,128,44100,2499684,157,2,No rating,2017-06-10 18:19:46 UTC,3579963586,,
This Velvet Glove,Red Hot Chili Peppers,Californication,1999,4.10 MB,"17 minutes, 3 seconds",iPod_Control/Music/F08/NFQV.mp3,Rock,MP3,32,44100,4096073,1023,6,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Savior,Red Hot Chili Peppers,Californication,1999,4.92 MB,"20 minutes, 30 seconds",iPod_Control/Music/F47/SYUG.mp3,Rock,MP3,32,44100,4923959,1230,2,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Purple Stain,Red Hot Chili Peppers,Californication,1999,4.01 MB,"4 minutes, 13 seconds",iPod_Control/Music/F00/TPEF.mp3,Rock,MP3,32,44100,4009758,253,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Right on Time,Red Hot Chili Peppers,Californication,1999,1.70 MB,"1 minute, 52 seconds",iPod_Control/Music/F11/FTNZ.m4a,Rock,M4A,128,44100,1700403,112,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Road Trippin’,Red Hot Chili Peppers,Californication,1999,3.19 MB,"13 minutes, 16 seconds",iPod_Control/Music/F24/QNQQ.mp3,Rock,MP3,32,44100,3186808,796,7,No rating,2017-06-10 18:19:46 UTC,3579963586,,
The Call,Regina Spektor,The Chronicles Of Narnia: Prince Caspian,2008,3.51 MB,"3 minutes, 8 seconds",iPod_Control/Music/F42/LTTX.m4a,Banda sonora,M4A,128,44100,3505247,188,35,No rating,2017-07-08 12:12:56 UTC,3582360776,,
On The Radio,Regina Spektor,Grey's Anatomy,2006,3.71 MB,"3 minutes, 22 seconds",iPod_Control/Music/F27/XRGZ.m4a,Cantautor,M4A,128,44100,3712211,202,2,No rating,2017-07-08 12:12:56 UTC,3582360776,Regina Spektor,00000000 00000210 0000090C 0000000000881DE4 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000
I love you,Regina Spektor,,0,3.46 MB,"3 minutes, 36 seconds",iPod_Control/Music/F28/PLMI.mp3,,MP3,128,44100,3463846,216,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Faro De Lisboa (Con Enrique Bu,Revolver,Basico 3,2006,6.71 MB,"6 minutes, 28 seconds",iPod_Control/Music/F25/LFNE.m4a,Pop,M4A,128,44100,6708297,388,25,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Right Here Waiting,Richard Marx,Greatest Hits,1997,4.20 MB,"4 minutes, 22 seconds",iPod_Control/Music/F15/KWBM.mp3,Otro,MP3,128,44100,4204713,262,2,No rating,2017-08-17 10:54:18 UTC,3585812058,Richard Marx,
Diamonds,Rihanna,Diamonds,2012,3.56 MB,"3 minutes, 45 seconds",iPod_Control/Music/F05/NZGR.m4a,Pop,M4A,128,44100,3562772,225,2,No rating,2017-10-06 08:45:38 UTC,3590124338,,www.oldskoolscouse.co.uk
Please Don't Stop the Music,Rihanna,Good Girl Gone Bad,2007,4.88 MB,"4 minutes, 27 seconds",iPod_Control/Music/F11/FESQ.m4a,,M4A,128,44100,4880819,267,7,No rating,2017-06-24 13:19:57 UTC,3581155197,,TEAM OSC
Take A Bow,Rihanna,,0,3.73 MB,"3 minutes, 46 seconds",iPod_Control/Music/F25/BPRM.mp3,,MP3,128,48000,3729994,226,2,No rating,2017-10-06 08:45:38 UTC,3590124338,,
Down by the Seaside,Robert Plant,Encomium: A Tribute to Led Zeppelin,1995,9.38 MB,"7 minutes, 52 seconds",iPod_Control/Music/F10/NNZO.mp3,Desconocido,MP3,32,44100,9381496,472,1,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Killing Me Softly,Roberta Flack,Killing Me Softly,0,4.65 MB,"4 minutes, 50 seconds",iPod_Control/Music/F07/NGHN.mp3,Pop,MP3,128,44100,4651136,290,2,No rating,2017-10-07 18:37:04 UTC,3590246224,,
Baby Jane,Rod Stewart,Body Wishes,1983,4.58 MB,"4 minutes, 46 seconds",iPod_Control/Music/F42/MAQF.mp3,Rock,MP3,128,44100,4581952,286,5,No rating,2017-10-07 18:37:04 UTC,3590246224,Jay Davis/Rod Stewart,
Maggie May,Rod Stewart,Cronicas De Grandes Exitos [Disc 2],0,4.73 MB,"4 minutes, 17 seconds",iPod_Control/Music/F44/WBUQ.m4a,Banda sonora,M4A,128,44100,4733806,257,14,No rating,2017-06-24 13:19:57 UTC,3581155197,"Rod Stewart, M. Quittenton",
Angie,The Rolling Stones,Goats Head Soup,1972,3.83 MB,"4 minutes, 33 seconds",iPod_Control/Music/F39/IXPG.mp3,Rock,MP3,112,44100,3828694,273,13,No rating,2017-10-07 18:37:04 UTC,3590246224,Keith Richards/Mick Jagger,
Time Is on My Side,The Rolling Stones,Hot Rocks 1964–1971,2002,2.63 MB,"3 minutes, 1 second",iPod_Control/Music/F44/VHSJ.mp3,Desconocido,MP3,32,44100,2626520,181,2,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Heart of Stone,The Rolling Stones,Hot Rocks 1964–1971,2002,2.81 MB,"2 minutes, 46 seconds",iPod_Control/Music/F28/DVDJ.mp3,Desconocido,MP3,32,44100,2805578,166,7,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Play With Fire,The Rolling Stones,Hot Rocks 1964–1971,2002,1.91 MB,"2 minutes, 14 seconds",iPod_Control/Music/F17/YPZZ.mp3,Desconocido,MP3,32,44100,1905708,134,9,No rating,2017-07-12 08:31:35 UTC,3582693095,,
(I Can’t Get No) Satisfaction,The Rolling Stones,Hot Rocks 1964–1971,2002,3.59 MB,"3 minutes, 48 seconds",iPod_Control/Music/F36/HFEH.mp3,Desconocido,MP3,32,44100,3593016,228,4,No rating,2017-07-12 08:31:35 UTC,3582693095,,
As Tears Go By,The Rolling Stones,Hot Rocks 1964–1971,2002,2.21 MB,"9 minutes, 12 seconds",iPod_Control/Music/F39/UDCG.mp3,Desconocido,MP3,32,44100,2212334,552,3,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Get Off of My Cloud,The Rolling Stones,Hot Rocks 1964–1971,2002,2.49 MB,"2 minutes, 57 seconds",iPod_Control/Music/F15/QEYF.mp3,Desconocido,MP3,32,44100,2487816,177,4,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Mother’s Little Helper,The Rolling Stones,Hot Rocks 1964–1971,2002,3.36 MB,"2 minutes, 49 seconds",iPod_Control/Music/F15/KLVS.mp3,Desconocido,MP3,32,44100,3355859,169,7,No rating,2017-07-12 08:31:35 UTC,3582693095,,
19th Nervous Breakdown,The Rolling Stones,Hot Rocks 1964–1971,2002,3.55 MB,"3 minutes, 59 seconds",iPod_Control/Music/F13/DPFS.mp3,Desconocido,MP3,32,44100,3546288,239,5,No rating,2017-07-12 08:31:35 UTC,3582693095,,
"Paint It, Black",The Rolling Stones,Hot Rocks 1964–1971,2002,3.56 MB,"3 minutes, 48 seconds",iPod_Control/Music/F35/DZDI.mp3,Desconocido,MP3,32,44100,3557774,228,8,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Under My Thumb,The Rolling Stones,Hot Rocks 1964–1971,2002,4.55 MB,"18 minutes, 56 seconds",iPod_Control/Music/F16/RFDH.mp3,Desconocido,MP3,32,44100,4547480,1136,3,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Ruby Tuesday,The Rolling Stones,Hot Rocks 1964–1971,2002,3.94 MB,"3 minutes, 20 seconds",iPod_Control/Music/F03/QMOB.mp3,Rock,MP3,32,44100,3944220,200,11,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Let’s Spend the Night Together,The Rolling Stones,Hot Rocks 1964–1971,2002,4.39 MB,"3 minutes, 38 seconds",iPod_Control/Music/F24/NDHO.mp3,Desconocido,MP3,32,44100,4391551,218,6,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Jumpin’ Jack Flash,The Rolling Stones,Hot Rocks 1964–1971,2002,4.18 MB,"3 minutes, 44 seconds",iPod_Control/Music/F35/DYZU.mp3,Desconocido,MP3,32,44100,4175060,224,5,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Street Fighting Man,The Rolling Stones,Hot Rocks 1964–1971,2002,3.51 MB,"3 minutes, 18 seconds",iPod_Control/Music/F24/RBIE.mp3,Desconocido,MP3,32,44100,3509256,198,4,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Sympathy for the Devil,The Rolling Stones,Hot Rocks 1964–1971,2002,8.41 MB,"6 minutes, 27 seconds",iPod_Control/Music/F03/PGAW.mp3,Desconocido,MP3,32,44100,8409377,387,3,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Honky Tonk Women,The Rolling Stones,Hot Rocks 1964–1971,2002,2.76 MB,"3 minutes, 4 seconds",iPod_Control/Music/F46/OLUO.mp3,Desconocido,MP3,32,44100,2755440,184,3,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Gimme Shelter,The Rolling Stones,Hot Rocks 1964–1971,2002,4.85 MB,"4 minutes, 36 seconds",iPod_Control/Music/F37/PBHN.m4a,Desconocido,M4A,128,44100,4852621,276,3,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Midnight Rambler,The Rolling Stones,Hot Rocks 1964–1971,2002,10.28 MB,"9 minutes, 12 seconds",iPod_Control/Music/F26/HHEG.mp3,Desconocido,MP3,32,44100,10278796,552,2,No rating,2017-07-12 08:31:35 UTC,3582693095,,
You Can’t Always Get What You Want,The Rolling Stones,Hot Rocks 1964–1971,2002,8.59 MB,"7 minutes, 33 seconds",iPod_Control/Music/F06/SOPT.mp3,Desconocido,MP3,32,44100,8587866,453,5,No rating,2017-07-12 08:31:35 UTC,3582693095,,
Start Me Up,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.08 MB,"3 minutes, 34 seconds",iPod_Control/Music/F14/OQRR.mp3,Desconocido,MP3,32,44100,4080000,214,11,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Brown Sugar,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.37 MB,"3 minutes, 49 seconds",iPod_Control/Music/F43/JZGE.mp3,Desconocido,MP3,32,44100,4370899,229,9,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Harlem Shuffle,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,3.87 MB,"16 minutes, 7 seconds",iPod_Control/Music/F39/FNCQ.mp3,Desconocido,MP3,32,44100,3869760,967,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
It’s Only Rock ’n’ Roll,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,5.79 MB,"5 minutes, 8 seconds",iPod_Control/Music/F19/LPJJ.mp3,Desconocido,MP3,32,44100,5789216,308,0,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Mixed Emotions,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.40 MB,"4 minutes, 1 second",iPod_Control/Music/F03/ADTO.mp3,Desconocido,MP3,32,44100,4404382,241,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Tumbling Dice,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.43 MB,"3 minutes, 46 seconds",iPod_Control/Music/F22/TUJA.mp3,Desconocido,MP3,32,44100,4431293,226,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Fool to Cry,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.60 MB,"4 minutes, 6 seconds",iPod_Control/Music/F47/STEX.mp3,Desconocido,MP3,32,44100,4595631,246,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Rock and a Hard Place,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.78 MB,"4 minutes, 11 seconds",iPod_Control/Music/F29/PDHD.mp3,Desconocido,MP3,32,44100,4783658,251,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Miss You,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,3.68 MB,"3 minutes, 36 seconds",iPod_Control/Music/F00/ARWO.mp3,Desconocido,MP3,32,44100,3683742,216,5,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Hot Stuff,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.23 MB,"3 minutes, 29 seconds",iPod_Control/Music/F17/MYFW.mp3,Desconocido,MP3,32,44100,4232014,209,4,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Emotional Rescue,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,6.34 MB,"26 minutes, 25 seconds",iPod_Control/Music/F45/HFFE.mp3,Desconocido,MP3,32,44100,6341148,1585,8,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Respectable,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,3.21 MB,"3 minutes, 7 seconds",iPod_Control/Music/F30/UWYC.mp3,Desconocido,MP3,32,44100,3208191,187,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Beast of Burden,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,3.75 MB,"3 minutes, 29 seconds",iPod_Control/Music/F26/CSQB.mp3,Desconocido,MP3,32,44100,3750709,209,7,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Waiting on a Friend,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,5.40 MB,"4 minutes, 35 seconds",iPod_Control/Music/F07/JIVZ.mp3,Desconocido,MP3,32,44100,5398405,275,3,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Wild Horses,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,6.71 MB,"5 minutes, 43 seconds",iPod_Control/Music/F14/XYSJ.mp3,Desconocido,MP3,32,44100,6709225,343,71,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Bitch,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,4.25 MB,"17 minutes, 41 seconds",iPod_Control/Music/F42/HOOT.mp3,Desconocido,MP3,32,44100,4247383,1061,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Undercover of the Night,The Rolling Stones,Jump Back: The Best of the Rolling Stones 1971 - 1993,1993,5.21 MB,"4 minutes, 33 seconds",iPod_Control/Music/F37/UJFG.mp3,Desconocido,MP3,32,44100,5213886,273,2,No rating,2017-07-08 12:12:56 UTC,3582360776,,
Intro,The Rolling Stones,No Security,1998,963.99 KB,49 seconds,iPod_Control/Music/F35/MYKZ.mp3,Rock,MP3,32,44100,963988,49,2,No rating,2017-08-17 10:54:18 UTC,3585812058,,
You Got Me Rocking,The Rolling Stones,No Security,1998,3.90 MB,"3 minutes, 25 seconds",iPod_Control/Music/F05/HKFD.m4a,Desconocido,M4A,128,44100,3902292,205,6,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Flip the Switch,The Rolling Stones,No Security,1998,4.68 MB,"4 minutes, 12 seconds",iPod_Control/Music/F35/CFUH.m4a,Desconocido,M4A,128,44100,4676124,252,3,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Memory Motel,The Rolling Stones,No Security,1998,6.38 MB,"6 minutes, 5 seconds",iPod_Control/Music/F29/LPIH.m4a,Desconocido,M4A,128,44100,6376238,365,4,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Corinna,The Rolling Stones,No Security,1998,4.22 MB,"4 minutes, 17 seconds",iPod_Control/Music/F20/DPBN.m4a,Rock,M4A,128,44100,4222401,257,1,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Saint of Me,The Rolling Stones,No Security,1998,5.80 MB,"5 minutes, 25 seconds",iPod_Control/Music/F22/UIDF.m4a,Desconocido,M4A,128,44100,5804271,325,1,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Sister Morphine,The Rolling Stones,No Security,1998,6.56 MB,"6 minutes, 16 seconds",iPod_Control/Music/F05/NXLG.m4a,Desconocido,M4A,128,44100,6559059,376,3,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Live With Me,The Rolling Stones,No Security,1998,4.39 MB,"3 minutes, 54 seconds",iPod_Control/Music/F49/JZPQ.m4a,Desconocido,M4A,128,44100,4385873,234,1,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Thief in the Night,The Rolling Stones,No Security,1998,6.08 MB,"5 minutes, 37 seconds",iPod_Control/Music/F42/WTNC.m4a,Desconocido,M4A,128,44100,6075977,337,5,No rating,2017-08-17 10:54:18 UTC,3585812058,,
The Last Time,The Rolling Stones,No Security,1998,5.22 MB,"4 minutes, 47 seconds",iPod_Control/Music/F23/LXLG.m4a,Desconocido,M4A,128,44100,5217210,287,3,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Out of Control,The Rolling Stones,No Security,1998,8.29 MB,"7 minutes, 59 seconds",iPod_Control/Music/F48/QIAH.m4a,Desconocido,M4A,128,44100,8294452,479,4,No rating,2017-08-17 10:54:18 UTC,3585812058,,
Like a Rolling Stone,The Rolling Stones,Stripped,2009,5.94 MB,"5 minutes, 38 seconds",iPod_Control/Music/F12/ICNW.m4a,Desconocido,M4A,128,44100,5944576,338,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Not Fade Away,The Rolling Stones,Stripped,2009,3.49 MB,"3 minutes, 6 seconds",iPod_Control/Music/F33/HVRR.m4a,Desconocido,M4A,128,44100,3486916,186,5,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Shine a Light,The Rolling Stones,Stripped,2009,4.98 MB,"4 minutes, 38 seconds",iPod_Control/Music/F13/YZZC.m4a,Desconocido,M4A,128,44100,4980273,278,4,No rating,2017-06-10 18:19:46 UTC,3579963586,,
The Spider and the Fly,The Rolling Stones,Stripped,2009,3.93 MB,"3 minutes, 28 seconds",iPod_Control/Music/F05/LXJR.m4a,Desconocido,M4A,128,44100,3927808,208,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
I’m Free,The Rolling Stones,Stripped,2009,3.65 MB,"3 minutes, 12 seconds",iPod_Control/Music/F02/VPIH.m4a,Desconocido,M4A,128,44100,3647796,192,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Let It Bleed,The Rolling Stones,Stripped,2009,4.59 MB,"4 minutes, 15 seconds",iPod_Control/Music/F48/GRJY.m4a,Desconocido,M4A,128,44100,4589924,255,3,No rating,2017-06-10 18:19:46 UTC,3579963586,,
Dead Flowers,The Rolling Stones,Stripped,2009,4.56 MB,"4 minutes, 13 seconds",iPod_Control/Music/F13/XCTC.m4a,Desconocido,M4A,128,44100,4562519,253,17,No rating,2017-06-10 18:19:46 UTC,3579963586,,
