Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
It's Gotta Be You,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,1.86 MB,"1 minute, 55 seconds",iPod_Control/Music/F02/XHDU.mp3,Pop,MP3,128,22050,1855278,115,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Let Me Alone,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,1.65 MB,"1 minute, 43 seconds",iPod_Control/Music/F00/DRCQ.mp3,Pop,MP3,128,22050,1650896,103,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Something Wonderful,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.54 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/YEJN.mp3,Pop,MP3,128,22050,2539895,158,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
That's the Way Boys Are,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.13 MB,"2 minutes, 12 seconds",iPod_Control/Music/F02/WZRA.mp3,Pop,MP3,128,22050,2126533,132,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
That's the Way the Ball Bounces,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.19 MB,"2 minutes, 17 seconds",iPod_Control/Music/F01/QDHI.mp3,Pop,MP3,128,22050,2194660,137,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
You Name It,Leslie Gore,"Boys, Boys Boys/Sings Of Mixed Up Hearts",1963,2.21 MB,"2 minutes, 17 seconds",iPod_Control/Music/F01/HEJK.mp3,Pop,MP3,128,22050,2205945,137,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Cry and You Cry Alone,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.88 MB,"1 minute, 57 seconds",iPod_Control/Music/F01/GYWL.mp3,Pop,MP3,128,22050,1880773,117,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Cry Me A River,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.10 MB,"2 minutes, 11 seconds",iPod_Control/Music/F00/CYHQ.mp3,Pop,MP3,128,22050,2104799,131,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Cry,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.98 MB,"2 minutes, 3 seconds",iPod_Control/Music/F00/WVDM.mp3,Pop,MP3,128,22050,1983591,123,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Understand,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.77 MB,"1 minute, 50 seconds",iPod_Control/Music/F00/FJGU.mp3,Pop,MP3,128,22050,1766252,110,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Would,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.22 MB,"2 minutes, 18 seconds",iPod_Control/Music/F01/ATFQ.mp3,Pop,MP3,128,22050,2224336,138,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
It's My Party,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.23 MB,"2 minutes, 19 seconds",iPod_Control/Music/F00/LFOH.mp3,Pop,MP3,128,22050,2234785,139,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Judy's Turn To Cry,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.08 MB,"2 minutes, 9 seconds",iPod_Control/Music/F00/AKDA.mp3,Pop,MP3,128,22050,2075960,129,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Just Let Me Cry,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.06 MB,"2 minutes, 8 seconds",iPod_Control/Music/F02/VXSD.mp3,Pop,MP3,128,22050,2058824,128,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Misty,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.14 MB,"2 minutes, 13 seconds",iPod_Control/Music/F00/BHSU.mp3,Pop,MP3,128,22050,2135310,133,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
No More Tears,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.24 MB,"2 minutes, 19 seconds",iPod_Control/Music/F00/MLNW.mp3,Pop,MP3,128,22050,2241890,139,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Party's Over,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.87 MB,"1 minute, 56 seconds",iPod_Control/Music/F01/IKPQ.mp3,Pop,MP3,128,22050,1869906,116,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
What Kind of Fool Am I?,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.59 MB,"1 minute, 39 seconds",iPod_Control/Music/F00/NEPR.mp3,Pop,MP3,128,22050,1588202,99,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Hey Now,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.09 MB,"2 minutes, 10 seconds",iPod_Control/Music/F01/RDYH.mp3,Pop,MP3,128,22050,2085991,130,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Died Inside,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.60 MB,"2 minutes, 42 seconds",iPod_Control/Music/F01/KHQC.mp3,Pop,MP3,128,22050,2603007,162,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
It's Just About That Time,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.78 MB,"2 minutes, 53 seconds",iPod_Control/Music/F01/CNTF.mp3,Pop,MP3,128,22050,2780639,173,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Little Girl Go Home,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.52 MB,"2 minutes, 37 seconds",iPod_Control/Music/F01/FOQD.mp3,Pop,MP3,128,22050,2518579,157,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Live And Learn,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.91 MB,"1 minute, 59 seconds",iPod_Control/Music/F02/ANPO.mp3,Pop,MP3,128,22050,1907522,119,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Look of Love,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.90 MB,"1 minute, 58 seconds",iPod_Control/Music/F01/IHJV.mp3,Pop,MP3,128,22050,1900835,118,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Maybe I Know,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.32 MB,"2 minutes, 24 seconds",iPod_Control/Music/F02/WYZA.mp3,Pop,MP3,128,22050,2318376,144,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Movin' Away,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.93 MB,"3 minutes, 2 seconds",iPod_Control/Music/F00/SDSD.mp3,Pop,MP3,128,22050,2928179,182,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Say Goodbye,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.06 MB,"2 minutes, 8 seconds",iPod_Control/Music/F01/NBHG.mp3,Pop,MP3,128,22050,2056316,128,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Sometimes I Wish I Were A Boy,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,1.91 MB,"1 minute, 59 seconds",iPod_Control/Music/F00/CPVG.mp3,Pop,MP3,128,22050,1913374,119,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Wonder Boy,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.15 MB,"2 minutes, 13 seconds",iPod_Control/Music/F00/WKUS.mp3,Pop,MP3,128,22050,2145759,133,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
You've Come Back,Leslie Gore,Girl Talk/I'lll Cry If I Want To,1964,2.09 MB,"2 minutes, 10 seconds",iPod_Control/Music/F02/BPQD.mp3,Pop,MP3,128,22050,2091007,130,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
The Gypsy Cried,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.31 MB,"2 minutes, 10 seconds",iPod_Control/Music/F02/TFDU.m4a,Rock/Pop,M4A,128,44100,2307872,130,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Two Faces Have I,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,3.26 MB,"2 minutes, 48 seconds",iPod_Control/Music/F00/PWZJ.m4a,Rock/Pop,M4A,128,44100,3258685,168,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Summer Snow,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.69 MB,"2 minutes, 44 seconds",iPod_Control/Music/F01/QVQS.m4a,Rock/Pop,M4A,128,44100,2687095,164,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Outside The Gates Of Heaven,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.49 MB,"2 minutes, 28 seconds",iPod_Control/Music/F02/ZKJN.m4a,Rock/Pop,M4A,128,44100,2486788,148,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Guitars And Bongos,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.72 MB,"2 minutes, 46 seconds",iPod_Control/Music/F02/VOPU.m4a,Rock/Pop,M4A,128,44100,2715601,166,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Merry-Go-Round,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.48 MB,"2 minutes, 32 seconds",iPod_Control/Music/F02/QJCI.m4a,Rock/Pop,M4A,128,44100,2479702,152,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Make Summer Last Forever,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,3.26 MB,"2 minutes, 48 seconds",iPod_Control/Music/F01/OREW.m4a,Rock/Pop,M4A,128,44100,3263311,168,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Back Track,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.65 MB,"2 minutes, 11 seconds",iPod_Control/Music/F01/CGYY.m4a,Rock/Pop,M4A,128,44100,2652529,131,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Have I Sinned,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,3.04 MB,"2 minutes, 34 seconds",iPod_Control/Music/F01/OTWG.m4a,Rock/Pop,M4A,128,44100,3036710,154,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Pot Of Gold,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,3.14 MB,"2 minutes, 40 seconds",iPod_Control/Music/F01/WLXH.m4a,Rock/Pop,M4A,128,44100,3137493,160,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Too Many Miles,Lou Christie,Egyptian Shumba: The Singles And Rare Recordings 1962-1964,0,2.95 MB,"2 minutes, 29 seconds",iPod_Control/Music/F00/MUPG.m4a,Rock/Pop,M4A,128,44100,2953566,149,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Heartbreaker,Pat Benatar,Greatest Hits,2005,3.82 MB,"3 minutes, 28 seconds",iPod_Control/Music/F01/WDDE.m4a,Pop/Rock,M4A,128,44100,3822153,208,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
We Live for Love,Pat Benatar,Greatest Hits,2005,4.25 MB,"3 minutes, 55 seconds",iPod_Control/Music/F02/BBMD.m4a,Pop/Rock,M4A,128,44100,4248847,235,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Hit Me with Your Best Shot,Pat Benatar,Greatest Hits,2005,3.31 MB,"2 minutes, 52 seconds",iPod_Control/Music/F00/MXZS.m4a,Pop/Rock,M4A,128,44100,3311164,172,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Hell Is for Children,Pat Benatar,Greatest Hits,2005,5.30 MB,"4 minutes, 51 seconds",iPod_Control/Music/F00/BQHW.m4a,Pop/Rock,M4A,128,44100,5300705,291,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Treat Me Right,Pat Benatar,Greatest Hits,2005,3.71 MB,"3 minutes, 14 seconds",iPod_Control/Music/F00/WOHB.m4a,Pop/Rock,M4A,128,44100,3707298,194,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
You Better Run,Pat Benatar,Greatest Hits,2005,3.55 MB,"3 minutes, 4 seconds",iPod_Control/Music/F00/WOQN.m4a,Pop/Rock,M4A,128,44100,3553042,184,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Fire and Ice,Pat Benatar,Greatest Hits,2005,3.78 MB,"3 minutes, 19 seconds",iPod_Control/Music/F00/WZHN.m4a,Pop/Rock,M4A,128,44100,3780047,199,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Promises in the Dark,Pat Benatar,Greatest Hits,2005,5.27 MB,"4 minutes, 49 seconds",iPod_Control/Music/F02/YRBK.m4a,Pop/Rock,M4A,128,44100,5274539,289,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Precious Time,Pat Benatar,Greatest Hits,2005,6.49 MB,"6 minutes, 2 seconds",iPod_Control/Music/F02/DEKB.m4a,Pop/Rock,M4A,128,44100,6489541,362,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Shadows of the Night,Pat Benatar,Greatest Hits,2005,4.15 MB,"3 minutes, 43 seconds",iPod_Control/Music/F02/BWMA.m4a,Pop/Rock,M4A,128,44100,4154429,223,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Little Too Late,Pat Benatar,Greatest Hits,2005,3.85 MB,"3 minutes, 26 seconds",iPod_Control/Music/F00/AZFV.m4a,Pop/Rock,M4A,128,44100,3853343,206,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Looking for a Stranger,Pat Benatar,Greatest Hits,2005,3.86 MB,"3 minutes, 26 seconds",iPod_Control/Music/F00/KBNN.m4a,Pop/Rock,M4A,128,44100,3858046,206,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Love Is a Battlefield,Pat Benatar,Greatest Hits,2005,4.50 MB,"4 minutes, 10 seconds",iPod_Control/Music/F01/KHIS.m4a,Pop/Rock,M4A,128,44100,4503026,250,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
We Belong,Pat Benatar,Greatest Hits,2005,4.16 MB,"3 minutes, 41 seconds",iPod_Control/Music/F00/OSYE.m4a,Pop/Rock,M4A,128,44100,4155816,221,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Ooh Ooh Song,Pat Benatar,Greatest Hits,2005,4.50 MB,"4 minutes, 9 seconds",iPod_Control/Music/F02/BMHX.m4a,Pop/Rock,M4A,128,44100,4500002,249,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Invincible,Pat Benatar,Greatest Hits,2005,4.61 MB,"4 minutes, 9 seconds",iPod_Control/Music/F01/XAVW.m4a,Pop/Rock,M4A,128,44100,4609942,249,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Sex as a Weapon,Pat Benatar,Greatest Hits,2005,4.79 MB,"4 minutes, 20 seconds",iPod_Control/Music/F02/KZJB.m4a,Pop/Rock,M4A,128,44100,4786617,260,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Le Bel Age,Pat Benatar,Greatest Hits,2005,4.73 MB,"4 minutes, 19 seconds",iPod_Control/Music/F01/AYTY.m4a,Pop/Rock,M4A,128,44100,4730145,259,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
All Fired Up,Pat Benatar,Greatest Hits,2005,4.64 MB,"4 minutes, 11 seconds",iPod_Control/Music/F01/RRVS.m4a,Pop/Rock,M4A,128,44100,4643918,251,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
One Love,Pat Benatar,Greatest Hits,2005,4.96 MB,"4 minutes, 31 seconds",iPod_Control/Music/F02/ARNF.m4a,Pop/Rock,M4A,128,44100,4955754,271,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,http://www.bubaneemusic.com/   http://www.thelocalbay.com/
Downtown,Petula Clarck,title,1967,4.51 MB,"3 minutes, 8 seconds",iPod_Control/Music/F00/JEDD.mp3,Ecoute,MP3,128,44100,4509696,188,0,No rating,2016-12-24 17:30:26 UTC,3565445426,Beal St. Sheiks/Dan Sane/Frank Stokes,
I Know A Place,Petula Clark,,1965,3.15 MB,"2 minutes, 43 seconds",iPod_Control/Music/F00/ITJB.m4a,Oldies,M4A,128,44100,3154075,163,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Brass In Pocket,The Pretenders,Greatest Hits,2000,3.00 MB,"3 minutes, 6 seconds",iPod_Control/Music/F00/SZHR.mp3,Rock,MP3,128,44100,3001236,186,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Message Of Love,The Pretenders,Greatest Hits,2000,3.31 MB,"3 minutes, 25 seconds",iPod_Control/Music/F00/SAWQ.mp3,Rock,MP3,128,44100,3308018,205,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Don't Get Me Wrong,The Pretenders,Greatest Hits,2000,3.67 MB,"3 minutes, 48 seconds",iPod_Control/Music/F02/ZRYT.mp3,Rock,MP3,128,44100,3669559,228,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Kid,The Pretenders,Greatest Hits,2000,2.97 MB,"3 minutes, 4 seconds",iPod_Control/Music/F02/WIDG.mp3,Rock,MP3,128,44100,2970701,184,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Human,The Pretenders,Greatest Hits,2000,3.78 MB,"3 minutes, 55 seconds",iPod_Control/Music/F00/UDXU.mp3,Rock,MP3,128,44100,3779456,235,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Go To Sleep,The Pretenders,Greatest Hits,2000,2.85 MB,"2 minutes, 56 seconds",iPod_Control/Music/F02/DRHD.mp3,Rock,MP3,128,44100,2849513,176,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Forever Young,The Pretenders,Greatest Hits,2000,4.88 MB,"5 minutes, 4 seconds",iPod_Control/Music/F02/VLQK.mp3,Rock,MP3,128,44100,4883720,304,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I Got You Babe (UB40 & Chrissie Hynde),The Pretenders,Greatest Hits,2000,3.04 MB,"3 minutes, 8 seconds",iPod_Control/Music/F02/GMHI.mp3,Rock,MP3,128,44100,3038063,188,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Night In My Veins,The Pretenders,Greatest Hits,2000,3.18 MB,"3 minutes, 17 seconds",iPod_Control/Music/F01/BIHO.mp3,Rock,MP3,128,44100,3180963,197,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Spiritual High (State Of Independence),The Pretenders,Greatest Hits,2000,4.35 MB,"4 minutes, 30 seconds",iPod_Control/Music/F00/ZXMB.mp3,Rock,MP3,128,44100,4345439,270,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Talk Of The Town,The Pretenders,Greatest Hits,2000,3.12 MB,"3 minutes, 13 seconds",iPod_Control/Music/F00/IBFP.mp3,Rock,MP3,128,44100,3121610,193,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Stop Your Sobbing,The Pretenders,Greatest Hits,2000,2.55 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/PORF.mp3,Rock,MP3,128,44100,2554024,158,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Hymn To Her,The Pretenders,Greatest Hits,2000,4.77 MB,"4 minutes, 57 seconds",iPod_Control/Music/F01/RUOR.mp3,Rock,MP3,128,44100,4772121,297,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
2000 Miles,The Pretenders,Greatest Hits,2000,3.55 MB,"3 minutes, 40 seconds",iPod_Control/Music/F02/HQMC.mp3,Rock,MP3,128,44100,3545827,220,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Breakfast In Bed (UB40 & Chrissie Hynde),The Pretenders,Greatest Hits,2000,3.18 MB,"3 minutes, 17 seconds",iPod_Control/Music/F01/BYIE.mp3,Rock,MP3,128,44100,3180591,197,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Popstar,The Pretenders,Greatest Hits,2000,3.56 MB,"3 minutes, 41 seconds",iPod_Control/Music/F01/QNUH.mp3,Rock,MP3,128,44100,3556270,221,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Middle Of The Road,The Pretenders,Greatest Hits,2000,4.09 MB,"4 minutes, 14 seconds",iPod_Control/Music/F00/ZRDJ.mp3,Rock,MP3,128,44100,4088354,254,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Thin Line Between Love And Hate,The Pretenders,Greatest Hits,2000,3.56 MB,"3 minutes, 41 seconds",iPod_Control/Music/F01/LQOG.mp3,Rock,MP3,128,44100,3559244,221,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Back On The Chain Gang,The Pretenders,Greatest Hits,2000,3.74 MB,"3 minutes, 52 seconds",iPod_Control/Music/F01/VVVS.mp3,Rock,MP3,128,44100,3742292,232,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
I'll Stand By You,The Pretenders,Greatest Hits,2000,3.87 MB,4 minutes,iPod_Control/Music/F02/IMFV.mp3,Rock,MP3,128,44100,3868506,240,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Remember (walkin' in the sand) [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.09 MB,"2 minutes, 41 seconds",iPod_Control/Music/F01/HVIL.m4a,Pop,M4A,128,44100,3085872,161,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
It's easier to cry,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.37 MB,"2 minutes, 27 seconds",iPod_Control/Music/F00/IWCT.mp3,Pop,MP3,128,44100,2369297,147,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Leader of the pack [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.43 MB,3 minutes,iPod_Control/Music/F00/GHHJ.m4a,Pop,M4A,128,44100,3434558,180,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
What is love,The Shangri-Las,Myrmidons of melodrama (1963-66),63,1.66 MB,"2 minutes, 23 seconds",iPod_Control/Music/F01/BQUX.m4a,Pop,M4A,64,44100,1663643,143,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Give him a great big kiss [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.71 MB,"2 minutes, 14 seconds",iPod_Control/Music/F01/XEVO.m4a,Pop,M4A,128,44100,2713200,134,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Out in the streets,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.70 MB,"2 minutes, 48 seconds",iPod_Control/Music/F00/ZNBB.mp3,Pop,MP3,128,44100,2700276,168,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
The boy,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.61 MB,"2 minutes, 42 seconds",iPod_Control/Music/F01/BAFB.mp3,Pop,MP3,128,44100,2614645,162,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Give us your blessings,The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.16 MB,"3 minutes, 16 seconds",iPod_Control/Music/F00/QDBS.mp3,Pop,MP3,128,44100,3161188,196,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Heaven only knows [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.62 MB,"2 minutes, 9 seconds",iPod_Control/Music/F00/CUOV.m4a,Pop,M4A,128,44100,2616925,129,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Right now and not later,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.52 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/SBPK.mp3,Pop,MP3,127,44100,2523536,158,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
The train from Kansas City [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.79 MB,"3 minutes, 20 seconds",iPod_Control/Music/F00/BCSH.m4a,Pop,M4A,128,44100,3786462,200,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Never again,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.29 MB,"2 minutes, 22 seconds",iPod_Control/Music/F01/PXOK.mp3,Pop,MP3,128,44100,2292114,142,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
I'm blue,The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.36 MB,"3 minutes, 30 seconds",iPod_Control/Music/F00/DPXC.mp3,Pop,MP3,127,44100,3363256,210,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
What's a girl supposed to do,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.95 MB,"3 minutes, 4 seconds",iPod_Control/Music/F01/VYVC.mp3,Pop,MP3,127,44100,2950966,184,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
The dum dum ditty,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.31 MB,"2 minutes, 23 seconds",iPod_Control/Music/F02/ZZAZ.mp3,Pop,MP3,128,44100,2310442,143,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
"You cheated, you lied",The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.30 MB,"2 minutes, 24 seconds",iPod_Control/Music/F00/ZBYH.mp3,Pop,MP3,127,44100,2300960,144,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
I can never go home anymore [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.71 MB,"3 minutes, 14 seconds",iPod_Control/Music/F00/JOJY.m4a,Pop,M4A,128,44100,3711229,194,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Bull dog,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.53 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/UKJF.mp3,Pop,MP3,127,44100,2530193,158,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Long live our love,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.03 MB,"3 minutes, 8 seconds",iPod_Control/Music/F00/YIOM.m4a,Pop,M4A,64,44100,2033078,188,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Sophisticated boom boom,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.10 MB,"2 minutes, 10 seconds",iPod_Control/Music/F00/PQYS.mp3,Pop,MP3,128,44100,2098892,130,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
